"gene_id","protein_id","gene_name","TM","Pharynx_1","NPharynx_1","NPharynx_2","Pharynx_2","NPharynx_3","Pharynx_3","mean.pharynx.tpm","mean.npharynx.tpm","high.pharynx","ph.enrch","prioritize"
"WBGene00229115","Bm8854","Bm8854","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00227756","Bm7495a","Bma-try-1","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00236362",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00232469","Bm12208","Bma-unc-93","11",0,3.70198260393983,0,0,0,0,0,1.23399420131328,"no",0.447628735747004,"no"
"WBGene00222739","Bm2478a","Bm2478a","4",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00255681",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00229114","Bm8853a","Bm8853a","1",0,0,0,0,0.0768993159041568,0,0,0.0256331053013856,"no",0.975007529331014,"no"
"WBGene00221433","Bm1172","Bm1172","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00234254","Bm13993","Bm13993","7",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00269350","Bm18203","Bm18203","1",0,2.39114745895173,0,0,75.6800708097668,0,0,26.0237394229062,"no",0.0370045012775829,"no"
"WBGene00229113","Bm8852","Bma-hrpu-2","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00229112","Bm8851","Bm8851","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00226421","Bm6160","Bm6160","7",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00229111","Bm8850","Bm8850","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222533","Bm2272","Bm2272","0",0,232.023449395926,0,0,0.170594300052926,0,0,77.3980145653264,"no",0.0127554250645816,"no"
"WBGene00222952","Bm2691","Bma-ctns-1","7",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00223514","Bm3253","Bma-pch-2","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00234815",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00234291","Bm14030","Bma-rpb-5","0",0,50.4547188622708,0,0,0,0,0,16.8182396207569,"no",0.0561222669177192,"no"
"WBGene00228373","Bm8112","Bm8112","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00223513","Bm3252","Bma-tub-1","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00224105","Bm3844","Bm3844","1",0,0,0,0,0,17681.6175290532,5893.87250968439,0,"no",5894.87250968439,"no"
"WBGene00222646","Bm2385","Bm2385","1",0,87.1323103915831,0,0,0,0,0,29.044103463861,"no",0.033284401420161,"no"
"WBGene00223621","Bm3360","Bma-bpl-1","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00223617","Bm3356","Bm3356","0",0,0.403931968776487,0,0,0.299191064141981,0,0,0.234374344306156,"no",0.81012701261391,"no"
"WBGene00229109","Bm8848","Bm8848","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00220507","Bm246","Bm246","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225564","Bm5303","Bma-eif-3.D","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00223774","Bm3513","Bma-flcn-1","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00224984","Bm4723","Bm4723","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00229468","Bm9207","Bma-prom-1.3","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00228738","Bm8477","Bm8477","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00231825","Bm11564","Bma-twk-2","6",0,21.3446434283678,0,0,0.0336820885153431,0,0,7.12610850562771,"no",0.12306013380297,"no"
"WBGene00226487","Bm6226a","Bma-prp-21","1",0,27.2446532962259,0,0,0,0,0,9.08155109874198,"no",0.0991910857967862,"no"
"WBGene00221802","Bm1541a","Bma-cpna-2","0",0,196.302449446512,0,0,160.387349694474,0,0,118.896599713662,"no",0.00834052010138909,"no"
"WBGene00268618","Bm17475","Bm17475","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00228379","Bm8118a","Bm8118a","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222653","Bm2392","Bm2392","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00229397","Bm9136","Bm9136","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00229390","Bm9129","Bm9129","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00268619","Bm17476","Bm17476","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00229396","Bm9135","Bm9135","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00224400","Bm4139","Bm4139","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00232474","Bm12213a","Bm12213a","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00226635","Bm6374","Bm6374","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00235026","Bm14691","Bm14691","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00227892","Bm7631a","Bm7631a","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00227888","Bm7627a","Bm7627a","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00221469","Bm1208","Bm1208","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00223434","Bm3173","Bma-dct-5","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00221468","Bm1207","Bm1207","2",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00224354","Bm4093","Bm4093","1",0,6402.36601341347,0,0,3542.79031646593,223.595211957202,74.5317373190672,3315.0521099598,"no",0.022777608678768,"no"
"WBGene00223239","Bm2978a","Bma-abch-1","7",0,0,0,0,0.0675294010107894,0,0,0.0225098003369298,"no",0.977985736342564,"no"
"WBGene00268620","Bm17477","Bm17477","0",0,570.759356952151,0,0,0,0,0,190.25311898405,"no",0.00522867289857582,"no"
"WBGene00223238","Bm2977a","Bm2977a","6",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00226994","Bm6733","Bma-cogc-4","0",0,82.6709389314829,0,0.407836853016688,0.274591502026419,0,0.135945617672229,27.6485101445031,"no",0.0396511236340919,"no"
"WBGene00220563","Bm302","Bm302","2",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00227421","Bm7160","Bma-ptr-22","12",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222326","Bm2065","Bma-swsn-7","2",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222325","Bm2064","Bma-hda-2","2",0,203.109565289781,0,0,0,0,0,67.7031884299269,"no",0.0145553652290816,"no"
"WBGene00226564","Bm6303a","Bm6303a","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00228959","Bm8698a","Bm8698a","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00223619","Bm3358a","Bm3358a","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00234276","Bm14015a","Bma-phb-2","0",0,628.064049129473,0,0,0.677430265324404,0,0,209.580493131599,"no",0.00474877793820658,"no"
"WBGene00224009","Bm3748","Bm3748","1",0,312.686395644861,0,0,0,0,0,104.228798548287,"no",0.00950310194353424,"no"
"WBGene00222390","Bm2129","Bma-kin-4","2",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00223315","Bm3054a","Bma-eif-2Bepsilon","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00223316","Bm3055","Bma-etc-1","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00227093","Bm6832","Bma-lin-7","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00228960","Bm8699","Bm8699","0",0,199.662789250883,0,0,5.91192976947218,0,0,68.5249063401184,"no",0.0143833347305491,"no"
"WBGene00227092","Bm6831","Bm6831","0",0,418.017250953384,0,0,2610.21206492066,0,0,1009.40977195802,"no",0.000989697474978054,"no"
"WBGene00227091","Bm6830a","Bma-ddl-3","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00227095","Bm6834","Bm6834","0",0,636.382011370501,0,0,0.471219830036169,0,0,212.284410400179,"no",0.00468857521336759,"no"
"WBGene00224684","Bm4423","Bm4423","1",0,4.64277260418839,0,0,0,0,0,1.5475908680628,"no",0.392527706287629,"no"
"WBGene00221659","Bm1398","Bm1398","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00224545","Bm4284a","Bm4284a","0",0,5178.49525739237,0,0,1935.41526140651,0,0,2371.30350626629,"no",0.000421531223706647,"no"
"WBGene00222255","Bm1994","Bm1994","0",0,254.064647545847,0,0,0.192024819480033,0,0,84.7522241217755,"no",0.0116615051124495,"no"
"WBGene00235424",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00223716","Bm3455","Bm3455","4",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00230596","Bm10335","Bm10335","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00232525","Bm12264","Bma-wrt-10","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222855","Bm2594","Bm2594","11",2.44099668950134,0,0,0,0,0.305249436119046,0.915415375206795,0,"no",1.9154153752068,"no"
"WBGene00234875",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222740","Bm2479","Bma-cpb-2","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00226901","Bm6640","Bma-hot-7","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00230598","Bm10337","Bm10337","0",0,0,0,0,0.660117464445346,0,0,0.220039154815115,"no",0.819645825343646,"no"
"WBGene00225826","Bm5565","Bm5565","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00230599","Bm10338","Bm10338","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225828","Bm5567","Bm5567","0",0,0,0,0,0.105201370351961,0,0,0.0350671234506537,"no",0.966120918483288,"no"
"WBGene00225144","Bm4883a","Bm4883a","10",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222087","Bm1826","Bm1826","0",0,69.0955963767447,0,0,0,0,0,23.0318654589149,"no",0.0416114180444963,"no"
"WBGene00224355","Bm4094a","Bma-tdp-1.2","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222269","Bm2008a","Bm2008a","1",13.7079449932706,4.41164987575162,0,0,0,0,4.56931499775686,1.47054995858387,"no",2.25428147219059,"no"
"WBGene00224858","Bm4597","Bm4597","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00230600","Bm10339","Bm10339","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00269305","Bm18165a","Bm18165a","1",0,0,0,0,0.358565414855429,0,0,0.11952180495181,"no",0.893238519854507,"no"
"WBGene00225599","Bm5338","Bm5338","0",0,0.395596515025077,0,0,0,0,0,0.131865505008359,"no",0.883497196067138,"no"
"WBGene00223361","Bm3100a","Bm3100a","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00230601","Bm10340","Bm10340","2",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00221928","Bm1667a","Bm1667a","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00228639","Bm8378","Bm8378","1",17.7802866382571,0,0,0,0,1941.06769460422,652.949327080826,0,"no",653.949327080826,"no"
"WBGene00222002","Bm1741a","Bma-ntl-2","0",0,201.619530879307,0,0,0,0,0,67.2065102931022,"no",0.0146613570420584,"no"
"WBGene00230604","Bm10343","Bm10343","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222003","Bm1742","Bma-fkh-6","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00230605","Bm10344","Bm10344","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225731","Bm5470","Bm5470","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225235","Bm4974","Bma-cwn-1","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225809","Bm5548","Bm5548","3",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222853","Bm2592a","Bm2592a","0",0,0.375558590166255,0,0,0,0,0,0.125186196722085,"no",0.888741794836464,"no"
"WBGene00223925","Bm3664a","Bma-vrk-1","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00230607","Bm10346","Bm10346","0",0,0,0,0,335.09508377721,0,0,111.69836125907,"no",0.00887324348666624,"no"
"WBGene00228484","Bm8223","Bma-egl-44","0",0,0,0,0.399814455512199,0,0.624603979162293,0.341472811558164,0,"no",1.34147281155816,"no"
"WBGene00230608","Bm10347a","Bm10347a","1",0,454.920528345287,0,0,0,0,0,151.640176115096,"no",0.0065513551245248,"no"
"WBGene00234335","Bm14074","Bm14074","0",0,1406.50957869251,0,0,410.638482640966,3.5955008957942,1.19850029859807,605.716020444491,"no",0.00362360680205445,"no"
"WBGene00234007","Bm13746","Bm13746","0",0,208.705380436993,0,0.448932352418879,184.303396460463,0,0.14964411747296,131.002925632485,"no",0.00870923210197425,"no"
"WBGene00224511","Bm4250","Bm4250","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00224508","Bm4247","Bm4247","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225959","Bm5698","Bm5698","6",0,0.857512646986461,0,0,0.323099598465705,0,0,0.393537415150722,"no",0.71759824252142,"no"
"WBGene00231467","Bm11206a","Bm11206a","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00223219","Bm2958","Bma-aat-6","12",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00234874",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00230609","Bm10348","Bm10348","0",0,0,0,0,0,0.335854618035601,0.1119515393452,0,"no",1.1119515393452,"no"
"WBGene00269306","Bm18166a","Bm18166a","4",0,0,0,0,73.4276297287504,0,0,24.4758765762501,"no",0.0392528200946086,"no"
"WBGene00230610","Bm10349","Bma-rib-2.2","3",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225407","Bm5146","Bma-chch-3","0",0,6.24441648399955,0,0,0,0,0,2.08147216133318,"no",0.324520212302471,"no"
"WBGene00222700","Bm2439","Bma-pdl-1","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222014","Bm1753a","Bma-twk-5","5",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225775","Bm5514","Bma-dnj-17","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00223237","Bm2976","Bma-dnj-8","2",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225155","Bm4894a","Bma-nhr-88","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00236681",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00228510","Bm8249","Bm8249","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00226047","Bm5786","Bm5786","0",0,0,0,0,1.79972066917961,0,0,0.599906889726537,"no",0.625036373317277,"no"
"WBGene00226566","Bm6305","Bma-ippk-1","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00224324","Bm4063","Bma-patr-1","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00228234","Bm7973","Bma-skpo-3","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00227493","Bm7232a","Bma-bbs-1","2",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00231878","Bm11617","Bma-klp-3","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225395","Bm5134","Bm5134","7",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00223357","Bm3096","Bm3096","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00233999","Bm13738","Bma-fnta-1","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00223359","Bm3098","Bm3098","0",0,0,0,0,2.67242371797837,0,0,0.89080790599279,"no",0.528874454581328,"no"
"WBGene00231693","Bm11432a","Bm11432a","0",14.6484798776015,776.484362672833,0,0,0,0,4.88282662586716,258.828120890944,"no",0.0226412237662925,"no"
"WBGene00223362","Bm3101a","Bma-mrpl-53","0",0,0,0,0,0.520185993211317,0,0,0.173395331070439,"no",0.852227696430104,"no"
"WBGene00222711","Bm2450a","Bma-glb-9","0",0,11.9815127958571,0,0,0,0,0,3.99383759861903,"no",0.200246800231656,"no"
"WBGene00268621","Bm17478","Bm17478","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00228654","Bm8393","Bma-cut-4","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00224228","Bm3967a","Bma-arrd-6","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00234790",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00234104","Bm13843a","Bm13843a","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00221378","Bm1117","Bm1117","0",0,716.680733859923,0,0,227.047090674343,0,0,314.575941511422,"no",0.00316880936870723,"no"
"WBGene00228655","Bm8394a","Bma-cpna-5","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00223295","Bm3034a","Bma-ttll-12","0",0,0,0,0,15.4904234306156,0,0,5.16347447687187,"no",0.162246149270586,"no"
"WBGene00223281","Bm3020a","Bma-cpn-2","0",0,15.9574806458843,0,0,12.7967471745222,0,0,9.58474260680218,"no",0.0944756086328788,"no"
"WBGene00268622","Bm17479","Bm17479","7",0,86.0232464703544,0,0,0,0,0,28.6744154901181,"no",0.0336990630980755,"no"
"WBGene00225094","Bm4833","Bma-cutl-16","2",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00234784",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00268623","Bm17480","Bm17480","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00228578","Bm8317","Bm8317","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00268624","Bm17481","Bm17481","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00228581","Bm8320","Bm8320","0",0,103.893812513074,0,1.05142512841538,0.176977879233051,0,0.350475042805128,34.6902634641024,"no",0.0378387524139027,"no"
"WBGene00226024","Bm5763","Bm5763","2",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00221665","Bm1404","Bm1404","2",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00233978","Bm13717a","Bma-rab-7","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222175","Bm1914a","Bm1914a","1",0,112.42150109341,0,0,320.707155603064,152.235037928307,50.7450126427691,144.376218898825,"no",0.355938633118401,"no"
"WBGene00230615","Bm10354","Bm10354","0",0,11.2664247378623,0,0,0,0,0,3.75547491262076,"no",0.21028393974828,"no"
"WBGene00234876",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00255659",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222242","Bm1981","Bm1981","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00230616","Bm10355","Bm10355","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00230617","Bm10356","Bm10356","4",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00221929","Bm1668","Bma-rga-9","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225614","Bm5353","Bm5353","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00221998","Bm1737","Bma-hse-5","3",0,0,0,0,0,0.882685268027443,0.294228422675814,0,"no",1.29422842267581,"no"
"WBGene00226292","Bm6031","Bma-lgc-34","6",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00230618","Bm10357a","Bm10357a","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00226389","Bm6128","Bm6128","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225789","Bm5528","Bm5528","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00230619","Bm10358","Bm10358","1",2796.69891233577,6628.08587829968,0,0,3.32140526005539,533.789204418462,1110.16270558474,2210.46909451991,"no",0.502454548579602,"no"
"WBGene00230620","Bm10359","Bm10359","0",243.267680483016,226.23566704983,0,0,0.22932217803732,0.304056042097163,81.1905788417043,75.4883297426224,"no",1.07455057677778,"no"
"WBGene00234323","Bm14062a","Bma-snr-3","1",0,0,0,0,0,6.26536495852053,2.08845498617351,0,"no",3.08845498617351,"no"
"WBGene00230622","Bm10361","Bm10361","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225410","Bm5149","Bm5149","11",0,0,0,0,0,238.213470567721,79.4044901892402,0,"no",80.4044901892402,"no"
"WBGene00268625","Bm17482","Bm17482","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225330","Bm5069a","Bma-aqp-7","6",0,83.1780874861015,0,0,89.508997352669,0,0,57.5623616129235,"no",0.0170758140972805,"no"
"WBGene00222146","Bm1885","Bm1885","6",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00230623","Bm10362","Bm10362","6",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222506","Bm2245","Bma-skpo-2","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00221969","Bm1708a","Bma-air-2","0",0,0,0,0,0.368330454820436,0,0,0.122776818273479,"no",0.890648955094855,"no"
"WBGene00220817","Bm556","Bma-xpc-1.2","0",0,33.7439942220623,0,0,0,0,0,11.2479980740208,"no",0.0816459958563434,"no"
"WBGene00230624","Bm10363a","Bm10363a","insdc=CR",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00224317","Bm4056","Bma-urm-1","0",0,303.248953407607,0,0,1802.70005179624,0,0,701.983001734614,"no",0.00142250950240972,"no"
"WBGene00225497","Bm5236a","Bma-rbm-28","0",0,0.797139167383775,0,0,0,0,0,0.265713055794592,"no",0.790068487815525,"no"
"WBGene00235077","Bm14742a","Bm14742a","0",0,0,0,2.78758847192782,0.469212198380507,0,0.929196157309273,0.156404066126836,"no",1.66827168272658,"no"
"WBGene00230625","Bm10364","Bm10364","0",0,0,0,0,0.250026694682975,0,0,0.0833422315609916,"no",0.923069341217407,"no"
"WBGene00227013","Bm6752","Bma-elo-9","7",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00227026","Bm6765","Bma-metl-2","0",0,672.571423346079,0,0,0,0,0,224.190474448693,"no",0.00444068516862527,"no"
"WBGene00234879",NA,NA,NA,0,75.7787102114702,0,0,0,0,0,25.2595700704901,"no",0.0380813546191214,"no"
"WBGene00225535","Bm5274","Bm5274","2",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00230626","Bm10365a","Bm10365a","2",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00268626","Bm17483","Bm17483","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00232553","Bm12292a","Bm12292a","14",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00220819","Bm558","Bm558","4",0,0,0,0,0.545780985443662,3.79913988458254,1.26637996152751,0.181926995147887,"no",1.91752956894257,"no"
"WBGene00225840","Bm5579a","Bma-qua-1","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00227087","Bm6826a","Bm6826a","0",1956.40537279007,0,0,0,0,1.44313166249101,652.616168150854,0,"no",653.616168150854,"no"
"WBGene00230627","Bm10366a","Bm10366a","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00230628","Bm10367","Bma-csn-3","ins",0,6.74128488553929,0,1.10922931929702,0.746830362740782,0.866438215382714,0.658555844893245,2.49603841609336,"no",0.474410074345406,"no"
"WBGene00222291","Bm2030","Bma-atp-5","0",96.8687615888547,852.163104260717,0,568.062990310376,1088.39543634242,0,221.643917299744,646.852846867711,"no",0.343664334232997,"no"
"WBGene00230633","Bm10372a","Bm10372a","2",0,22.227229223859,0,0,0.449985782126531,0.278428157157384,0.0928093857191279,7.55907166866183,"no",0.12767849458725,"no"
"WBGene00230629","Bm10368","Bm10368","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00223484","Bm3223a","Bm3223a","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00233542","Bm13281","Bm13281","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00232303","Bm12042","Bm12042","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00234878",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00230634","Bm10373","Bm10373","3",5.61280776946355,0,0,0,0,0,1.87093592315452,0,"no",2.87093592315451,"no"
"WBGene00223511","Bm3250","Bm3250","2",0,0,0,0,0,5.26726058791994,1.75575352930665,0,"no",2.75575352930665,"no"
"WBGene00231458","Bm11197","Bm11197","1",0,0,0,0,0,0.886842685006253,0.295614228335418,0,"no",1.29561422833542,"no"
"WBGene00224854","Bm4593a","Bma-orc-2","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00234877",NA,NA,NA,0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00234312","Bm14051","Bma-copz-1","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00222365","Bm2104a","Bma-glna-1","0",0,0,0,0.375164470787796,0.0631483979307972,0,0.125054823595932,0.0210494659769324,"no",1.10186123305935,"no"
"WBGene00222766","Bm2505","Bm2505","0",0,0,0,0,0.233327978795149,0,0,0.0777759929317163,"no",0.927836588083435,"no"
"WBGene00224621","Bm4360a","Bma-dnj-13","1",0,677.709689568899,0,0,0,0,0,225.9032298563,"no",0.00440716511895098,"no"
"WBGene00224630","Bm4369","Bma-rog-1","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00225526","Bm5265","Bma-srsx-21","6",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00233970","Bm13709","Bma-cct-3","0",0,0.733517629915044,0,0,0,0,0,0.244505876638348,"no",0.80353176210079,"no"
"WBGene00232912","Bm12651","Bma-epg-5","1",0,1.09597596770229,0,0,0,0.181158770068626,0.060386256689542,0.365325322567432,"no",0.776654647183672,"no"
"WBGene00224292","Bm4031","Bm4031","0",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00223657","Bm3396","Bm3396","0",0,1914.14181436082,0,1.351034766778,1.1370437196743,0,0.450344922259332,638.426286026832,"no",0.00226819721671322,"no"
"WBGene00268627","Bm17484a","Bm17484a","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00229865","Bm9604","Bm9604","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00226486","Bm6225","Bma-sms-5","7",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00229864","Bm9603","Bm9603","0",0,0,0,9.53251715848644,0.987403960216679,1.14554063122486,3.55935259657043,0.32913465340556,"no",3.43031654835594,"no"
"WBGene00232452","Bm12191","Bma-dnj-5","4",0,0,0,0.617418153057078,0,0.482276003143061,0.36656471873338,0,"no",1.36656471873338,"no"
"WBGene00225380","Bm5119","Bm5119","3",0,0,0,0,0.070032307588951,0,0,0.0233441025296503,"no",0.977188413484824,"no"
"WBGene00233692","Bm13431","Bm13431","1",0,0,0,0,0,0,0,0,"no",1,"no"
"WBGene00221332","Bm1071a","Bm1071a","6",0,0,0,0.352688114845018,0,0.550981578825693,0.30122323122357,0,"no",1.30122323122357,"no"
"WBGene00225518","Bm5257","Bm5257","1",0,0,0,0.19984326116491,0,0,0.0666144203883033,0,"no",1.0666144203883,"no"
"WBGene00226020","Bm5759","Bma-pho-14","1",0,0,0,1.09021848592654,0.0917538255104942,0,0.363406161975514,0.0305846085034981,"no",1.32294442467495,"no"
